,loc_tag,abundance
1107,Rv0533c,100
1108,Rv3772,100
1109,Rv0480c,99
1110,Rv3091,99
1111,Rv3438,99
1112,Rv0078A,99
1113,Rv3767c,98
1114,Rv0864,98
1115,Rv2438c,98
1116,Rv1536,98
1117,Rv1957,98
1118,Rv3451,98
1119,Rv3863,97
1120,Rv0153c,97
1121,Rv0207c,97
1122,Rv1959c,97
1123,Rv0477,97
1124,Rv3790,96
1125,Rv1045,96
1126,Rv3230c,96
1127,Rv0176,96
1128,Rv0858c,96
1129,Rv0096,96
1130,Rv1387,95
1131,Rv1513,95
1132,Rv2754c,95
1133,Rv1184c,95
1134,Rv0272c,95
1135,Rv0940c,94
1136,Rv1898,94
1137,Rv1598c,94
1138,Rv2624c,94
1139,Rv0590,94
1140,Rv0711,94
1141,Rv1341,94
1142,Rv1194c,94
1143,Rv2568c,94
1144,Rv3858c,93
1145,Rv0317c,93
1146,Rv2323c,93
1147,Rv3761c,93
1148,Rv0014c,92
1149,Rv3819,92
1150,Rv2558,92
1151,Rv0156,92
1152,Rv3068c,91
1153,Rv2855,91
1154,Rv0985c,91
1155,Rv1326c,91
1156,Rv1874,91
1157,Rv3682,91
1158,Rv1628c,91
1159,Rv3624c,90
1160,Rv1145,90
1161,Rv1276c,90
1162,Rv2750,90
1163,Rv1210,90
1164,Rv3910,90
1165,Rv3600c,89
1166,Rv2065,89
1167,Rv0181c,89
1168,Rv3514,89
1169,Rv3025c,89
1170,Rv0794c,89
1171,Rv2724c,89
1172,Rv3508,89
1173,Rv0809,89
1174,Rv0785,89
1175,Rv2206,88
1176,Rv1604,88
1177,Rv1653,88
1178,Rv1665,88
1179,Rv0687,88
1180,Rv3723,88
1181,Rv0787,88
1182,Rv3227,88
1183,Rv2207,87
1184,Rv2315c,87
1185,Rv3342,87
1186,Rv3882c,87
1187,Rv0820,87
1188,Rv2619c,87
1189,Rv3042c,87
1190,Rv3679,87
1191,Rv0262c,86
1192,Rv3155,86
1193,Rv1143,86
1194,Rv2565,86
1195,Rv0451c,86
1196,Rv3119,86
1197,Rv1570,86
1198,Rv2503c,86
1199,Rv0437c,86
1200,Rv3610c,86
1201,Rv0301,86
1202,Rv1476,86
1203,Rv1266c,85
1204,Rv2115c,85
1205,Rv2364c,85
1206,Rv1415,85
1207,Rv2586c,85
1208,Rv2625c,85
1209,Rv1154c,85
1210,Rv0476,85
1211,Rv2932,84
1212,Rv2537c,84
1213,Rv0554,84
1214,Rv3211,84
1215,Rv1142c,84
1216,Rv0560c,84
1217,Rv0795,83
1218,Rv1370c,83
1219,Rv1757c,83
1220,Rv1763,83
1221,Rv2105,83
1222,Rv2168c,83
1223,Rv2278,83
1224,Rv2354,83
1225,Rv2480c,83
1226,Rv2648,83
1227,Rv2815c,83
1228,Rv3184,83
1229,Rv3186,83
1230,Rv3325,83
1231,Rv3381c,83
1232,Rv3474,83
1233,Rv0654,83
1234,Rv3441c,83
1235,Rv1008,83
1236,Rv0412c,83
1237,Rv2801A,83
1238,Rv0203,83
1239,Rv1659,83
1240,Rv0265c,83
1241,Rv2037c,82
1242,Rv0568,82
1243,Rv1446c,82
1244,Rv2700,82
1245,Rv2473,82
1246,Rv3579c,82
1247,Rv0015c,82
1248,Rv3483c,81
1249,Rv3189,81
1250,Rv3328c,81
1251,Rv3684,81
1252,Rv2844,81
1253,Rv2118c,81
1254,Rv2930,81
1255,Rv0825c,81
1256,Rv1386,81
1257,Rv3633,81
1258,Rv2134c,81
1259,Rv1013,80
1260,Rv1315,80
1261,Rv0361,80
1262,Rv2112c,79
1263,Rv1303,79
1264,Rv3315c,79
1265,Rv1507c,79
1266,Rv3132c,79
1267,Rv1170,79
1268,Rv1857,79
1269,Rv0457c,79
1270,Rv1713,78
1271,Rv0575c,78
1272,Rv0192,78
1273,Rv1155,78
1274,Rv3717,78
1275,Rv3194c,78
1276,Rv1512,78
1277,Rv2701c,78
1278,Rv1797,78
1279,Rv2604c,78
1280,Rv2921c,77
1281,Rv0068,77
1282,Rv2149c,77
1283,Rv3775,77
1284,Rv1672c,77
1285,Rv1190,76
1286,Rv1896c,76
1287,Rv3809c,76
1288,Rv3495c,76
1289,Rv2035,76
1290,Rv0953c,76
1291,Rv2954c,76
1292,Rv0048c,76
1293,Rv2710,76
1294,Rv1914c,75
1295,Rv2693c,75
1296,Rv3673c,75
1297,Rv3303c,75
1298,Rv1789,75
1299,Rv1161,74
1300,Rv3212,74
1301,Rv1769,74
1302,Rv2511,74
1303,Rv0899,74
1304,Rv1699,73
1305,Rv0877,73
1306,Rv0236A,73
1307,Rv2894c,73
1308,Rv0177,73
1309,Rv2322c,73
1310,Rv1124,73
1311,Rv2999,72
1312,Rv2587c,72
1313,Rv3061c,72
1314,Rv2123,72
1315,Rv1257c,72
1316,Rv2714,72
1317,Rv0689c,72
1318,Rv0866,72
1319,Rv0523c,72
1320,Rv3535c,72
1321,Rv0910,71
1322,Rv0835,71
1323,Rv2402,71
1324,Rv1293,71
1325,Rv0669c,71
1326,Rv2601,71
1327,Rv1981c,71
1328,Rv2739c,71
1329,Rv1126c,71
1330,Rv2540c,71
1331,Rv1156,71
1332,Rv0679c,71
1333,Rv3292,71
1334,Rv1263,71
1335,Rv3332,71
1336,Rv3002c,71
1337,Rv0994,70
1338,Rv1336,70
1339,Rv3566c,70
1340,Rv3834c,70
1341,Rv3290c,70
1342,Rv3301c,70
1343,Rv2502c,70
1344,Rv1700,70
1345,Rv1179c,70
1346,Rv2950c,70
1347,Rv2788,69
1348,Rv2567,69
1349,Rv1058,69
1350,Rv1682,69
1351,Rv3041c,69
1352,Rv0123,69
1353,Rv0724,69
1354,Rv2869c,69
1355,Rv2270,69
1356,Rv1219c,68
1357,Rv2543,68
1358,Rv3306c,68
1359,Rv0604,68
1360,Rv2842c,68
1361,Rv1346,68
1362,Rv2058c,68
1363,Rv2130c,68
1364,Rv3409c,67
1365,Rv3581c,67
1366,Rv3887c,67
1367,Rv2046,67
1368,Rv1922,67
1369,Rv3275c,67
1370,Rv2240c,67
1371,Rv1458c,67
1372,Rv3404c,67
1373,Rv2034,67
1374,Rv1096,67
1375,Rv2151c,67
1376,Rv0461,66
1377,Rv3842c,66
1378,Rv2538c,66
1379,Rv3781,66
1380,Rv2171,66
1381,Rv2051c,66
1382,Rv2574,66
1383,Rv1191,66
1384,Rv3802c,66
1385,Rv1480,66
1386,Rv0498,65
1387,Rv3838c,65
1388,Rv1299,65
1389,Rv0563,65
1390,Rv2029c,65
1391,Rv3493c,64
1392,Rv2622,64
1393,Rv1232c,64
1394,Rv2931,64
1395,Rv3902c,64
1396,Rv2892c,64
1397,Rv3107c,63
1398,Rv2152c,63
1399,Rv0496,63
1400,Rv0773c,63
1401,Rv3721c,63
1402,Rv1442,63
1403,Rv1590,63
1404,Rv2457c,63
1405,Rv3244c,63
1406,Rv2470,63
1407,Rv0599c,63
1408,Rv1152,63
1409,Rv3808c,63
1410,Rv1072,63
1411,Rv0081,63
1412,Rv2257c,63
1413,Rv1514c,62
1414,Rv3786c,62
1415,Rv1915,62
1416,Rv0513,62
1417,Rv0342,62
1418,Rv3598c,62
1419,Rv1361c,62
1420,Rv1958c,62
1421,Rv3439c,62
1422,Rv2793c,62
1423,Rv2212,62
1424,Rv1112,62
1425,Rv3813c,61
1426,Rv0161,61
1427,Rv0909,61
1428,Rv1854c,61
1429,Rv1209,61
1430,Rv0134,61
1431,Rv0902c,61
1432,Rv1747,60
1433,Rv2409c,60
1434,Rv1623c,60
1435,Rv3609c,60
1436,Rv1018c,60
1437,Rv0844c,60
1438,Rv2403c,60
1439,Rv0601c,60
1440,Rv1693,60
1441,Rv2363,60
1442,Rv2837c,60
1443,Rv2581c,60
1444,Rv0777,60
1445,Rv3086,60
1446,Rv0137c,60
1447,Rv2197c,59
1448,Rv0508,59
1449,Rv0072,59
1450,Rv3696c,59
1451,Rv3152,59
1452,Rv2523c,59
1453,Rv2584c,59
1454,Rv1688,59
1455,Rv2613c,59
1456,Rv2083,58
1457,Rv3106,58
1458,Rv3659c,58
1459,Rv2510c,58
1460,Rv3498c,58
1461,Rv2143,58
1462,Rv3713,58
1463,Rv2374c,58
1464,Rv1546,58
1465,Rv0484c,58
1466,Rv1163,58
1467,Rv2533c,58
1468,Rv2155c,58
1469,Rv3870,58
1470,Rv1767,57
1471,Rv2956,57
1472,Rv1428c,57
1473,Rv0052,57
1474,Rv1288,57
1475,Rv3877,57
1476,Rv2713,57
1477,Rv0118c,57
1478,Rv0166,57
1479,Rv1296,56
1480,Rv3546,56
1481,Rv3768,56
1482,Rv3908,56
1483,Rv1912c,55
1484,Rv1812c,55
1485,Rv1044,55
1486,Rv2228c,55
1487,Rv0149,55
1488,Rv3777,55
1489,Rv0888,55
1490,Rv0139,55
1491,Rv3744,55
1492,Rv2850c,55
1493,Rv2982c,55
1494,Rv2043c,55
1495,Rv1638,55
1496,Rv2715,55
1497,Rv3039c,55
1498,Rv0298,54
1499,Rv1571,54
1500,Rv1092c,54
1501,Rv0274,54
1502,Rv3320c,54
1503,Rv1916,54
1504,Rv2501c,54
1505,Rv1798,54
1506,Rv1265,54
1507,Rv3307,54
1508,Rv1962A,54
1509,Rv3824c,54
1510,Rv3759c,53
1511,Rv1968,53
1512,Rv2702,53
1513,Rv1406,53
1514,Rv1712,53
1515,Rv3268,53
1516,Rv2319c,53
1517,Rv0830,53
1518,Rv2913c,53
1519,Rv1384,53
1520,Rv0047c,52
1521,Rv0019c,52
1522,Rv2400c,52
1523,Rv1807,52
1524,Rv2059,52
1525,Rv2569c,52
1526,Rv0791c,52
1527,Rv2490c,52
1528,Rv2963,52
1529,Rv2673,52
1530,Rv1178,52
1531,Rv1213,51
1532,Rv3241c,51
1533,Rv2028c,51
1534,Rv2526,51
1535,Rv0199,51
1536,Rv0223c,51
1537,Rv3795,51
1538,Rv0266c,51
1539,Rv1105,51
1540,Rv2184c,50
1541,Rv3526,50
1542,Rv3319,50
1543,Rv3886c,50
1544,Rv1707,50
1545,Rv1966,50
1546,Rv1883c,50
1547,Rv1600,50
1548,Rv2225,49
1549,Rv3231c,49
1550,Rv2203,49
1551,Rv1061,49
1552,Rv3687c,49
1553,Rv0776c,49
1554,Rv3906c,49
1555,Rv3433c,49
1556,Rv3814c,49
1557,Rv1182,49
1558,Rv3754,49
1559,Rv3279c,48
1560,Rv2681,48
1561,Rv3658c,48
1562,Rv0526,48
1563,Rv3101c,48
1564,Rv3079c,48
1565,Rv3878,48
1566,Rv0202c,48
1567,Rv3215,48
1568,Rv1885c,48
1569,Rv1538c,48
1570,Rv1566c,48
1571,Rv1962c,48
1572,Rv1633,48
1573,Rv1467c,48
1574,Rv1533,48
1575,Rv3448,47
1576,Rv2976c,47
1577,Rv1130,47
1578,Rv2482c,47
1579,Rv3883c,47
1580,Rv0958,47
1581,Rv3157,47
1582,Rv0421c,47
1583,Rv3293,47
1584,Rv3257c,47
1585,Rv3142c,47
1586,Rv0972c,47
1587,Rv3807c,47
1588,Rv2795c,47
1589,Rv1165,47
1590,Rv1849,47
1591,Rv2708c,47
1592,Rv2726c,46
1593,Rv1498c,46
1594,Rv0913c,46
1595,Rv1187,46
1596,Rv0543c,46
1597,Rv3796,46
1598,Rv3779,46
1599,Rv2420c,46
1600,Rv3089,45
1601,Rv0456c,45
1602,Rv1668c,45
1603,Rv1459c,45
1604,Rv2343c,45
1605,Rv0300,45
1606,Rv3314c,45
1607,Rv0767c,45
1608,Rv3407,45
1609,Rv0314c,45
1610,Rv2411c,44
1611,Rv0805,44
1612,Rv3644c,44
1613,Rv2525c,44
1614,Rv0427c,44
1615,Rv2148c,44
1616,Rv2305,44
1617,Rv1523,44
1618,Rv2096c,44
1619,Rv0394c,44
1620,Rv0159c,44
1621,Rv1160,44
1622,Rv3321c,44
1623,Rv0238,44
1624,Rv1222,43
1625,Rv3323c,43
1626,Rv1564c,43
1627,Rv2937,43
1628,Rv0060,43
1629,Rv3758c,43
1630,Rv2508c,43
1631,Rv1991c,43
1632,Rv1363c,43
1633,Rv3593,43
1634,Rv3313c,43
1635,Rv1778c,43
1636,Rv0311,43
1637,Rv2985,43
1638,Rv0486,43
1639,Rv1527c,42
1640,Rv0772,42
1641,Rv0104,42
1642,Rv0740,42
1643,Rv1497,42
1644,Rv2419c,42
1645,Rv0516c,42
1646,Rv3014c,42
1647,Rv1230c,42
1648,Rv2593c,42
1649,Rv1944c,42
1650,Rv0435c,42
1651,Rv3372,42
1652,Rv3004,42
1653,Rv3054c,42
1654,Rv0565c,42
1655,Rv0697,41
1656,Rv0163,41
1657,Rv2395,41
1658,Rv1938,41
1659,Rv1529,41
1660,Rv2439c,41
1661,Rv0558,41
1662,Rv2784c,41
1663,Rv1287,41
1664,Rv2580c,40
1665,Rv2358,40
1666,Rv1684,40
1667,Rv3218,40
1668,Rv0428c,40
1669,Rv1830,40
1670,Rv2138,40
1671,Rv2350c,40
1672,Rv2486,40
1673,Rv3104c,40
1674,Rv1244,40
1675,Rv1586c,40
1676,Rv2137c,40
1677,Rv3750c,40
1678,Rv1878,40
1679,Rv0819,40
1680,Rv2377c,40
1681,Rv2360c,39
1682,Rv2781c,39
1683,Rv2499c,39
1684,Rv0074,39
1685,Rv3383c,39
1686,Rv3764c,39
1687,Rv1280c,39
1688,Rv0303,39
1689,Rv0045c,39
1690,Rv1286,39
1691,Rv3297,39
1692,Rv0861c,39
1693,Rv1462,39
1694,Rv3748,38
1695,Rv0473,38
1696,Rv0552,38
1697,Rv0313,38
1698,Rv2230c,38
1699,Rv0712,38
1700,Rv1235,38
1701,Rv0514,38
1702,Rv0948c,38
1703,Rv0663,38
1704,Rv1887,38
1705,Rv1905c,38
1706,Rv0424c,38
1707,Rv3715c,38
1708,Rv3515c,38
1709,Rv2497c,37
1710,Rv2903c,37
1711,Rv3309c,37
1712,Rv1316c,37
1713,Rv0507,37
1714,Rv0478,37
1715,Rv1329c,37
1716,Rv0510,36
1717,Rv3563,36
1718,Rv1331,36
1719,Rv1508c,36
1720,Rv2071c,36
1721,Rv1084,36
1722,Rv3695,36
1723,Rv2153c,36
1724,Rv3207c,36
1725,Rv1779c,36
1726,Rv0574c,36
1727,Rv0316,36
1728,Rv3627c,36
1729,Rv3685c,36
1730,Rv0555,36
1731,Rv2256c,36
1732,Rv0408,36
1733,Rv1649,36
1734,Rv2922c,35
1735,Rv1762c,35
1736,Rv1322,35
1737,Rv1100,35
1738,Rv1640c,35
1739,Rv1465,35
1740,Rv2090,35
1741,Rv1695,35
1742,Rv2048c,35
1743,Rv1884c,35
1744,Rv2092c,35
1745,Rv0617,35
1746,Rv3272,35
1747,Rv2307B,35
1748,Rv1848,34
1749,Rv2431c,34
1750,Rv0955,34
1751,Rv0405,34
1752,Rv3364c,34
1753,Rv3602c,34
1754,Rv1721c,34
1755,Rv0901,34
1756,Rv1568,34
1757,Rv1019,34
1758,Rv0673,34
1759,Rv0229c,34
1760,Rv3305c,34
1761,Rv1215c,34
1762,Rv2342,34
1763,Rv0295c,34
1764,Rv0906,33
1765,Rv1011,33
1766,Rv1847,33
1767,Rv2006,33
1768,Rv2426c,33
1769,Rv3516,33
1770,Rv3505,33
1771,Rv3298c,33
1772,Rv3299c,33
1773,Rv2421c,33
1774,Rv1692,33
1775,Rv3565,33
1776,Rv3545c,33
1777,Rv1696,33
1778,Rv0943c,33
1779,Rv3265c,33
1780,Rv3706c,33
1781,Rv0870c,33
1782,Rv0158,33
1783,Rv2004c,33
1784,Rv1990c,33
1785,Rv1279,33
1786,Rv3497c,33
1787,Rv2464c,33
1788,Rv3203,33
1789,Rv2139,32
1790,Rv0570,32
1791,Rv2962c,32
1792,Rv3282,32
1793,Rv2818c,32
1794,Rv1977,32
1795,Rv3522,32
1796,Rv3629c,32
1797,Rv0023,32
1798,Rv0571c,32
1799,Rv0872c,32
1800,Rv0310c,32
1801,Rv1470,32
1802,Rv2067c,32
1803,Rv0996,32
1804,Rv1461,32
1805,Rv2942,32
1806,Rv0811c,32
1807,Rv0598c,32
1808,Rv0992c,32
1809,Rv3604c,31
1810,Rv1894c,31
1811,Rv1242,31
1812,Rv1492,31
1813,Rv1846c,31
1814,Rv3168,31
1815,Rv1631,31
1816,Rv2527,31
1817,Rv2451,31
1818,Rv0817c,31
1819,Rv3562,31
1820,Rv2843,31
1821,Rv1333,31
1822,Rv3502c,31
1823,Rv3480c,30
1824,Rv1493,30
1825,Rv1743,30
1826,Rv0732,30
1827,Rv1796,30
1828,Rv0482,30
1829,Rv2103c,30
1830,Rv0616A,30
1831,Rv1474c,30
1832,Rv3479,30
1833,Rv3773c,30
1834,Rv3063,30
1835,Rv2732c,30
1836,Rv0501,30
1837,Rv3232c,30
1838,Rv1561,30
1839,Rv1987,30
1840,Rv1131,30
1841,Rv0208c,30
1842,Rv2677c,30
1843,Rv2095c,30
1844,Rv1774,29
1845,Rv3603c,29
1846,Rv2344c,29
1847,Rv1086,29
1848,Rv3373,29
1849,Rv1427c,29
1850,Rv2297,29
1851,Rv2253,29
1852,Rv2281,29
1853,Rv2531c,29
1854,Rv2553c,29
1855,Rv2000,29
1856,Rv2117,29
1857,Rv1487,29
1858,Rv2991,29
1859,Rv2633c,29
1860,Rv0758,29
1861,Rv2042c,29
1862,Rv2611c,28
1863,Rv2751,28
1864,Rv2682c,28
1865,Rv2801c,28
1866,Rv1025,28
1867,Rv2080,28
1868,Rv1095,28
1869,Rv3446c,28
1870,Rv1162,28
1871,Rv3618,28
1872,Rv2001,28
1873,Rv2738c,28
1874,Rv3504,28
1875,Rv3805c,28
1876,Rv0999,28
1877,Rv3413c,28
1878,Rv0038,28
1879,Rv3732,28
1880,Rv1320c,28
1881,Rv0727c,28
1882,Rv3837c,28
1883,Rv0608,28
1884,Rv0681,27
1885,Rv2174,27
1886,Rv2874,27
1887,Rv1844c,27
1888,Rv0091,27
1889,Rv1264,27
1890,Rv3543c,27
1891,Rv2566,27
1892,Rv2678c,27
1893,Rv0926c,27
1894,Rv2384,27
1895,Rv1141c,27
1896,Rv2884,27
1897,Rv1003,26
1898,Rv1928c,26
1899,Rv2828c,26
1900,Rv1399c,26
1901,Rv0197,26
1902,Rv0713,26
1903,Rv0349,26
1904,Rv3324c,26
1905,Rv3245c,26
1906,Rv0186,26
1907,Rv2201,26
1908,Rv1592c,26
1909,Rv2980,26
1910,Rv2417c,26
1911,Rv2852c,26
1912,Rv1083,26
1913,Rv3219,26
1914,Rv0914c,26
1915,Rv3322c,26
1916,Rv0075,26
1917,Rv0050,25
1918,Rv0330c,25
1919,Rv1942c,25
1920,Rv2036,25
1921,Rv0535,25
1922,Rv2717c,25
1923,Rv3163c,25
1924,Rv3793,25
1925,Rv2734,25
1926,Rv1059,25
1927,Rv3701c,25
1928,Rv0417,25
1929,Rv1808,25
1930,Rv3674c,25
1931,Rv0436c,25
1932,Rv3794,25
1933,Rv2641,25
1934,Rv3903c,25
1935,Rv0117,24
1936,Rv0027,24
1937,Rv3591c,24
1938,Rv0337c,24
1939,Rv1338,24
1940,Rv1711,24
1941,Rv0059,24
1942,Rv0065,24
1943,Rv1342c,24
1944,Rv0324,24
1945,Rv1389,24
1946,Rv2276,24
1947,Rv1595,24
1948,Rv0025,24
1949,Rv3399,24
1950,Rv1998c,24
1951,Rv0855,24
1952,Rv3271c,24
1953,Rv3753c,24
1954,Rv2847c,24
1955,Rv3724B,24
1956,Rv0353,24
1957,Rv2794c,24
1958,Rv0986,24
1959,Rv0184,24
1960,Rv0419,24
1961,Rv3666c,23
1962,Rv1439c,23
1963,Rv3049c,23
1964,Rv3263,23
1965,Rv0438c,23
1966,Rv2522c,23
1967,Rv3013,23
1968,Rv1278,23
1969,Rv1698,23
1970,Rv2948c,23
1971,Rv3260c,23
1972,Rv1151c,23
1973,Rv0340,23
1974,Rv0518,23
1975,Rv2285,23
1976,Rv0385,23
1977,Rv0406c,23
1978,Rv0116c,23
1979,Rv1900c,23
1980,Rv3860,23
1981,Rv1785c,23
1982,Rv2752c,23
1983,Rv2064,23
1984,Rv1864c,22
1985,Rv3548c,22
1986,Rv0743c,22
1987,Rv1605,22
1988,Rv0430,22
1989,Rv1722,22
1990,Rv0770,22
1991,Rv1231c,22
1992,Rv2277c,22
1993,Rv0633c,22
1994,Rv1563c,22
1995,Rv3797,22
1996,Rv0631c,22
1997,Rv2698,22
1998,Rv2192c,22
1999,Rv1495,22
2000,Rv2507,22
2001,Rv0414c,22
2002,Rv2925c,22
2003,Rv0756c,22
2004,Rv0991c,22
2005,Rv1322A,22
2006,Rv1477,22
2007,Rv3487c,22
2008,Rv3564,22
2009,Rv2592c,22
2010,Rv0551c,22
2011,Rv2019,22
2012,Rv1702c,21
2013,Rv1819c,21
2014,Rv3918c,21
2015,Rv1030,21
2016,Rv0409,21
2017,Rv2571c,21
2018,Rv0485,21
2019,Rv2073c,21
2020,Rv1166,21
2021,Rv3552,21
2022,Rv1195,21
2023,Rv2052c,21
2024,Rv3188,21
2025,Rv1385,21
2026,Rv3806c,21
2027,Rv2089c,21
2028,Rv0016c,21
2029,Rv1455,21
2030,Rv3835,21
2031,Rv3357,21
2032,Rv0838,21
2033,Rv2003c,21
2034,Rv3573c,21
2035,Rv1241,21
2036,Rv2063A,21
2037,Rv3365c,21
2038,Rv0307c,20
2039,Rv1281c,20
2040,Rv1421,20
2041,Rv0624,20
2042,Rv2947c,20
2043,Rv2124c,20
2044,Rv2518c,20
2045,Rv2851c,20
2046,Rv3412,20
2047,Rv2704,20
2048,Rv0064A,20
2049,Rv2142A,20
2050,Rv0748,20
2051,Rv0364,20
2052,Rv0196,20
2053,Rv3267,20
2054,Rv1881c,20
2055,Rv2375,20
2056,Rv2221c,20
2057,Rv2583c,20
2058,Rv3052c,20
2059,Rv2380c,20
2060,Rv3700c,19
2061,Rv2263,19
2062,Rv3144c,19
2063,Rv1110,19
2064,Rv3220c,19
2065,Rv1121,19
2066,Rv1016c,19
2067,Rv0846c,19
2068,Rv2825c,19
2069,Rv2379c,19
2070,Rv1332,19
2071,Rv0973c,19
2072,Rv1758,19
2073,Rv2764c,19
2074,Rv1597,19
2075,Rv3031,19
2076,Rv3385c,19
2077,Rv3278c,19
2078,Rv0299,19
2079,Rv3331,19
2080,Rv0382c,19
2081,Rv3915,19
2082,Rv0070c,19
2083,Rv3375,19
2084,Rv1867,19
2085,Rv0593,19
2086,Rv1606,19
2087,Rv2252,19
2088,Rv1748,19
2089,Rv3510c,19
2090,Rv3856c,19
2091,Rv3158,18
2092,Rv2418c,18
2093,Rv0627,18
2094,Rv2530A,18
2095,Rv0061c,18
2096,Rv3843c,18
2097,Rv1169c,18
2098,Rv0348,18
2099,Rv1271c,18
2100,Rv3586,18
2101,Rv3488,18
2102,Rv2021c,18
2103,Rv0032,18
2104,Rv0542c,18
2105,Rv0646c,18
2106,Rv1882c,18
2107,Rv1862,18
2108,Rv1579c,18
2109,Rv2063,18
2110,Rv3711c,18
2111,Rv0142,18
2112,Rv2743c,18
2113,Rv0680c,18
2114,Rv1026,18
2115,Rv2365c,18
2116,Rv3057c,18
2117,Rv0101,17
2118,Rv2026c,17
2119,Rv1472,17
2120,Rv0051,17
2121,Rv3690,17
2122,Rv0752c,17
2123,Rv2808,17
2124,Rv0862c,17
2125,Rv3362c,17
2126,Rv1697,17
2127,Rv3035,17
2128,Rv1618,17
2129,Rv2737c,17
2130,Rv0750,17
2131,Rv3496c,17
2132,Rv2771c,17
2133,Rv1101c,17
2134,Rv3088,17
2135,Rv2728c,17
2136,Rv0162c,17
2137,Rv2474c,17
2138,Rv1850,17
2139,Rv1501,17
2140,Rv2356c,17
2141,Rv1591,17
2142,Rv3766,17
2143,Rv0275c,17
2144,Rv1865c,17
2145,Rv1063c,17
2146,Rv0603,17
2147,Rv1285,17
2148,Rv1954A,17
2149,Rv2101,17
2150,Rv0343,17
2151,Rv0487,17
2152,Rv1632c,17
2153,Rv1118c,17
2154,Rv0763c,17
2155,Rv2326c,17
2156,Rv0967,17
2157,Rv3317,16
2158,Rv3100c,16
2159,Rv1534,16
2160,Rv1069c,16
2161,Rv2018,16
2162,Rv2249c,16
2163,Rv0028,16
2164,Rv3437,16
2165,Rv0472c,16
2166,Rv3296,16
2167,Rv2483c,16
2168,Rv0771,16
2169,Rv3080c,16
2170,Rv0106,16
2171,Rv1719,16
2172,Rv0971c,16
2173,Rv2335,16
2174,Rv2977c,16
2175,Rv1924c,16
2176,Rv1360,16
2177,Rv0904c,16
2178,Rv2958c,16
2179,Rv1761c,16
2180,Rv3430c,16
2181,Rv2147c,16
2182,Rv0660c,16
2183,Rv0826,16
2184,Rv1817,16
2185,Rv1496,16
2186,Rv3234c,16
2187,Rv3836,16
2188,Rv0121c,16
2189,Rv1660,16
2190,Rv1050,15
2191,Rv3494c,15
2192,Rv2915c,15
2193,Rv3259,15
2194,Rv1997,15
2195,Rv0483,15
2196,Rv3691,15
2197,Rv3262,15
2198,Rv1444c,15
2199,Rv1425,15
2200,Rv2242,15
2201,Rv3233c,15
2202,Rv1252c,15
2203,Rv2760c,15
2204,Rv2823c,15
2205,Rv0289,15
2206,Rv1367c,15
2207,Rv0587,15
2208,Rv2870c,15
2209,Rv1224,15
2210,Rv0923c,15
2211,Rv1540,15
2212,Rv1247c,15
2213,Rv3455c,15
2214,Rv0413,15
2215,Rv2616,15
2216,Rv1589,15
2217,Rv2562,14
2218,Rv3145,14
2219,Rv3541c,14
2220,Rv3606c,14
2221,Rv3518c,14
2222,Rv1913,14
2223,Rv3228,14
